county,office,district,town,precinct,candidate,party,votes,state_election_id
Addison,Treasurer,,New Haven,,Blanks,Republican,1,68837
Caledonia,Treasurer,,Newark,,Blanks,Republican,8,68837
Orange,Treasurer,,Newbury,,Blanks,Republican,10,68837
Windham,Treasurer,,Newfane,,Blanks,Republican,4,68837
Orleans,Treasurer,,Newport City,,Blanks,Republican,13,68837
Orleans,Treasurer,,Newport Town,,Blanks,Republican,8,68837
Grand Isle,Treasurer,,North Hero,,Blanks,Republican,5,68837
Washington,Treasurer,,Northfield,,Blanks,Republican,15,68837
Essex,Treasurer,,Norton,,Blanks,Republican,0,68837
Windsor,Treasurer,,Norwich,,Blanks,Republican,10,68837
Orange,Treasurer,,Orange,,Blanks,Republican,3,68837
Addison,Treasurer,,Orwell,,Blanks,Republican,3,68837
Addison,Treasurer,,Panton,,Blanks,Republican,0,68837
Rutland,Treasurer,,Pawlet,,Blanks,Republican,1,68837
Caledonia,Treasurer,,Peacham,,Blanks,Republican,2,68837
Bennington,Treasurer,,Peru,,Blanks,Republican,2,68837
Rutland,Treasurer,,Pittsfield,,Blanks,Republican,1,68837
Rutland,Treasurer,,Pittsford,,Blanks,Republican,8,68837
Washington,Treasurer,,Plainfield,,Blanks,Republican,1,68837
Windsor,Treasurer,,Plymouth,,Blanks,Republican,1,68837
Windsor,Treasurer,,Pomfret,,Blanks,Republican,4,68837
Rutland,Treasurer,,Poultney,,Blanks,Republican,5,68837
Bennington,Treasurer,,Pownal,,Blanks,Republican,3,68837
Rutland,Treasurer,,Proctor,,Blanks,Republican,0,68837
Windham,Treasurer,,Putney,,Blanks,Republican,1,68837
Orange,Treasurer,,Randolph,,Blanks,Republican,2,68837
Windsor,Treasurer,,Reading,,Blanks,Republican,0,68837
Bennington,Treasurer,,Readsboro,,Blanks,Republican,2,68837
Franklin,Treasurer,,Richford,,Blanks,Republican,12,68837
Chittenden,Treasurer,,Richmond,,Blanks,Republican,11,68837
Addison,Treasurer,,Ripton,,Blanks,Republican,1,68837
Windsor,Treasurer,,Rochester,,Blanks,Republican,3,68837
Windham,Treasurer,,Rockingham,,Blanks,Republican,4,68837
Washington,Treasurer,,Roxbury,,Blanks,Republican,2,68837
Windsor,Treasurer,,Royalton,,Blanks,Republican,14,68837
Bennington,Treasurer,,Rupert,,Blanks,Republican,4,68837
Rutland,Treasurer,,Rutland City,Rutland 5-1,Blanks,Republican,8,68837
Rutland,Treasurer,,Rutland City,Rutland 5-2,Blanks,Republican,10,68837
Rutland,Treasurer,,Rutland City,Rutland 5-3,Blanks,Republican,4,68837
Rutland,Treasurer,,Rutland City,Rutland 5-4,Blanks,Republican,5,68837
Rutland,Treasurer,,Rutland Town,,Blanks,Republican,17,68837
Caledonia,Treasurer,,Ryegate,,Blanks,Republican,2,68837
Addison,Treasurer,,Salisbury,,Blanks,Republican,1,68837
Bennington,Treasurer,,Sandgate,,Blanks,Republican,1,68837
Bennington,Treasurer,,Searsburg,,Blanks,Republican,1,68837
Bennington,Treasurer,,Shaftsbury,,Blanks,Republican,5,68837
Windsor,Treasurer,,Sharon,,Blanks,Republican,7,68837
Caledonia,Treasurer,,Sheffield,,Blanks,Republican,3,68837
Chittenden,Treasurer,,Shelburne,Chittenden 5-1,Blanks,Republican,16,68837
Chittenden,Treasurer,,Shelburne,Chittenden 5-2,Blanks,Republican,9,68837
Franklin,Treasurer,,Sheldon,,Blanks,Republican,8,68837
Addison,Treasurer,,Shoreham,,Blanks,Republican,2,68837
Rutland,Treasurer,,Shrewsbury,,Blanks,Republican,2,68837
Chittenden,Treasurer,,South Burlington,Chittenden 7-1,Blanks,Republican,10,68837
Chittenden,Treasurer,,South Burlington,Chittenden 7-2,Blanks,Republican,12,68837
Chittenden,Treasurer,,South Burlington,Chittenden 7-3,Blanks,Republican,14,68837
Chittenden,Treasurer,,South Burlington,Chittenden 7-4,Blanks,Republican,13,68837
Grand Isle,Treasurer,,South Hero,,Blanks,Republican,7,68837
Windsor,Treasurer,,Springfield,Windsor 3-1,Blanks,Republican,0,68837
Windsor,Treasurer,,Springfield,Windsor 3-2,Blanks,Republican,7,68837
Franklin,Treasurer,,Saint Albans City,,Blanks,Republican,78,68837
Franklin,Treasurer,,Saint Albans Town,Franklin 3-1,Blanks,Republican,20,68837
Franklin,Treasurer,,Saint Albans Town,Franklin 3-2,Blanks,Republican,45,68837
Chittenden,Treasurer,,Saint George,,Blanks,Republican,2,68837
Caledonia,Treasurer,,Saint Johnsbury,,Blanks,Republican,10,68837
Bennington,Treasurer,,Stamford,,Blanks,Republican,1,68837
Caledonia,Treasurer,,Stannard,,Blanks,Republican,0,68837
Addison,Treasurer,,Starksboro,,Blanks,Republican,1,68837
Windsor,Treasurer,,Stockbridge,,Blanks,Republican,1,68837
Lamoille,Treasurer,,Stowe,,Blanks,Republican,5,68837
Orange,Treasurer,,Strafford,,Blanks,Republican,1,68837
Windham,Treasurer,,Stratton,,Blanks,Republican,0,68837
Rutland,Treasurer,,Sudbury,,Blanks,Republican,3,68837
Bennington,Treasurer,,Sunderland,Bennington 3,Blanks,Republican,0,68837
Bennington,Treasurer,,Sunderland,Bennington 4,Blanks,Republican,1,68837
Caledonia,Treasurer,,Sutton,,Blanks,Republican,8,68837
Franklin,Treasurer,,Swanton,,Blanks,Republican,45,68837
Orange,Treasurer,,Thetford,,Blanks,Republican,4,68837
Rutland,Treasurer,,Tinmouth,Rutland 2,Blanks,Republican,0,68837
Rutland,Treasurer,,Tinmouth,Rutland-Bennington,Blanks,Republican,0,68837
Orange,Treasurer,,Topsham,,Blanks,Republican,6,68837
Windham,Treasurer,,Townshend,,Blanks,Republican,2,68837
Orleans,Treasurer,,Troy,Orleans 2,Blanks,Republican,2,68837
Orleans,Treasurer,,Troy,Orleans-Lamoille,Blanks,Republican,3,68837
Orange,Treasurer,,Tunbridge,,Blanks,Republican,5,68837
Chittenden,Treasurer,,Underhill,,Blanks,Republican,1,68837
Addison,Treasurer,,Vergennes,,Blanks,Republican,8,68837
Windham,Treasurer,,Vernon,,Blanks,Republican,10,68837
Orange,Treasurer,,Vershire,,Blanks,Republican,2,68837
Essex,Treasurer,,Victory,,Blanks,Republican,4,68837
Washington,Treasurer,,Waitsfield,,Blanks,Republican,2,68837
Caledonia,Treasurer,,Walden,,Blanks,Republican,2,68837
Rutland,Treasurer,,Wallingford,,Blanks,Republican,3,68837
Addison,Treasurer,,Waltham,,Blanks,Republican,2,68837
Windham,Treasurer,,Wardsboro,,Blanks,Republican,2,68837
Washington,Treasurer,,Warren,,Blanks,Republican,5,68837
Orange,Treasurer,,Washington,,Blanks,Republican,5,68837
Washington,Treasurer,,Waterbury,,Blanks,Republican,9,68837
Caledonia,Treasurer,,Waterford,,Blanks,Republican,5,68837
Lamoille,Treasurer,,Waterville,,Blanks,Republican,4,68837
Windsor,Treasurer,,Weathersfield,,Blanks,Republican,4,68837
Rutland,Treasurer,,Wells,,Blanks,Republican,2,68837
Orange,Treasurer,,West Fairlee,,Blanks,Republican,1,68837
Rutland,Treasurer,,West Haven,,Blanks,Republican,0,68837
Rutland,Treasurer,,West Rutland,,Blanks,Republican,5,68837
Windsor,Treasurer,,West Windsor,,Blanks,Republican,6,68837
Orleans,Treasurer,,Westfield,,Blanks,Republican,6,68837
Chittenden,Treasurer,,Westford,,Blanks,Republican,0,68837
Windham,Treasurer,,Westminster,Windham 3,Blanks,Republican,1,68837
Windham,Treasurer,,Westminster,Windham 4,Blanks,Republican,3,68837
Orleans,Treasurer,,Westmore,,Blanks,Republican,4,68837
Windsor,Treasurer,,Weston,,Blanks,Republican,5,68837
Addison,Treasurer,,Weybridge,,Blanks,Republican,4,68837
Caledonia,Treasurer,,Wheelock,,Blanks,Republican,2,68837
Addison,Treasurer,,Whiting,,Blanks,Republican,1,68837
Windham,Treasurer,,Whitingham,Windham 6,Blanks,Republican,1,68837
Windham,Treasurer,,Whitingham,Windham-Bennington,Blanks,Republican,0,68837
Orange,Treasurer,,Williamstown,,Blanks,Republican,8,68837
Chittenden,Treasurer,,Williston,,Blanks,Republican,23,68837
Windham,Treasurer,,Wilmington,,Blanks,Republican,6,68837
Windham,Treasurer,,Windham,,Blanks,Republican,0,68837
Windsor,Treasurer,,Windsor,,Blanks,Republican,3,68837
Bennington,Treasurer,,Winhall,,Blanks,Republican,3,68837
Chittenden,Treasurer,,Winooski,,Blanks,Republican,11,68837
Lamoille,Treasurer,,Wolcott,,Blanks,Republican,7,68837
Washington,Treasurer,,Woodbury,,Blanks,Republican,5,68837
Bennington,Treasurer,,Woodford,,Blanks,Republican,1,68837
Windsor,Treasurer,,Woodstock,,Blanks,Republican,14,68837
Washington,Treasurer,,Worcester,,Blanks,Republican,3,68837
Addison,Treasurer,,Addison,,Total Votes Cast,Republican,35,68837
Orleans,Treasurer,,Albany,,Total Votes Cast,Republican,31,68837
Grand Isle,Treasurer,,Alburgh,,Total Votes Cast,Republican,105,68837
Windsor,Treasurer,,Andover,,Total Votes Cast,Republican,18,68837
Bennington,Treasurer,,Arlington,,Total Votes Cast,Republican,27,68837
Windham,Treasurer,,Athens,,Total Votes Cast,Republican,11,68837
Franklin,Treasurer,,Bakersfield,,Total Votes Cast,Republican,36,68837
Windsor,Treasurer,,Baltimore,,Total Votes Cast,Republican,10,68837
Windsor,Treasurer,,Barnard,,Total Votes Cast,Republican,30,68837
Caledonia,Treasurer,,Barnet,,Total Votes Cast,Republican,49,68837
Washington,Treasurer,,Barre City,,Total Votes Cast,Republican,136,68837
Washington,Treasurer,,Barre Town,,Total Votes Cast,Republican,187,68837
Orleans,Treasurer,,Barton,,Total Votes Cast,Republican,35,68837
Lamoille,Treasurer,,Belvidere,,Total Votes Cast,Republican,9,68837
Bennington,Treasurer,,Bennington,Bennington 2-1,Total Votes Cast,Republican,31,68837
Bennington,Treasurer,,Bennington,Bennington 2-2,Total Votes Cast,Republican,43,68837
Rutland,Treasurer,,Benson,,Total Votes Cast,Republican,24,68837
Franklin,Treasurer,,Berkshire,,Total Votes Cast,Republican,73,68837
Washington,Treasurer,,Berlin,,Total Votes Cast,Republican,75,68837
Windsor,Treasurer,,Bethel,,Total Votes Cast,Republican,22,68837
Essex,Treasurer,,Bloomfield,,Total Votes Cast,Republican,1,68837
Chittenden,Treasurer,,Bolton,,Total Votes Cast,Republican,14,68837
Orange,Treasurer,,Bradford,,Total Votes Cast,Republican,38,68837
Orange,Treasurer,,Braintree,,Total Votes Cast,Republican,15,68837
Rutland,Treasurer,,Brandon,,Total Votes Cast,Republican,92,68837
Windham,Treasurer,,Brattleboro,Windham 2-1,Total Votes Cast,Republican,41,68837
Windham,Treasurer,,Brattleboro,Windham 2-2,Total Votes Cast,Republican,30,68837
Windham,Treasurer,,Brattleboro,Windham 2-3,Total Votes Cast,Republican,20,68837
Windsor,Treasurer,,Bridgewater,,Total Votes Cast,Republican,11,68837
Addison,Treasurer,,Bridport,,Total Votes Cast,Republican,34,68837
Essex,Treasurer,,Brighton,,Total Votes Cast,Republican,33,68837
Addison,Treasurer,,Bristol,,Total Votes Cast,Republican,48,68837
Orange,Treasurer,,Brookfield,,Total Votes Cast,Republican,5,68837
Windham,Treasurer,,Brookline,,Total Votes Cast,Republican,14,68837
Orleans,Treasurer,,Brownington,,Total Votes Cast,Republican,16,68837
Essex,Treasurer,,Brunswick,,Total Votes Cast,Republican,11,68837
Caledonia,Treasurer,,Burke,,Total Votes Cast,Republican,28,68837
Chittenden,Treasurer,,Burlington,Chittenden 6-1,Total Votes Cast,Republican,131,68837
Chittenden,Treasurer,,Burlington,Chittenden 6-2,Total Votes Cast,Republican,22,68837
Chittenden,Treasurer,,Burlington,Chittenden 6-3,Total Votes Cast,Republican,26,68837
Chittenden,Treasurer,,Burlington,Chittenden 6-4,Total Votes Cast,Republican,19,68837
Chittenden,Treasurer,,Burlington,Chittenden 6-5,Total Votes Cast,Republican,42,68837
Chittenden,Treasurer,,Burlington,Chittenden 6-6,Total Votes Cast,Republican,5,68837
Chittenden,Treasurer,,Burlington,Chittenden 6-7,Total Votes Cast,Republican,0,68837
Washington,Treasurer,,Cabot,,Total Votes Cast,Republican,14,68837
Washington,Treasurer,,Calais,,Total Votes Cast,Republican,22,68837
Lamoille,Treasurer,,Cambridge,,Total Votes Cast,Republican,48,68837
Essex,Treasurer,,Canaan,,Total Votes Cast,Republican,28,68837
Rutland,Treasurer,,Castleton,,Total Votes Cast,Republican,49,68837
Windsor,Treasurer,,Cavendish,,Total Votes Cast,Republican,54,68837
Orleans,Treasurer,,Charleston,,Total Votes Cast,Republican,27,68837
Chittenden,Treasurer,,Charlotte,,Total Votes Cast,Republican,37,68837
Orange,Treasurer,,Chelsea,,Total Votes Cast,Republican,40,68837
Windsor,Treasurer,,Chester,,Total Votes Cast,Republican,50,68837
Rutland,Treasurer,,Chittenden,,Total Votes Cast,Republican,17,68837
Rutland,Treasurer,,Clarendon,,Total Votes Cast,Republican,31,68837
Chittenden,Treasurer,,Colchester,Chittenden 9-1,Total Votes Cast,Republican,62,68837
Chittenden,Treasurer,,Colchester,Chittenden 9-2,Total Votes Cast,Republican,89,68837
Essex,Treasurer,,Concord,,Total Votes Cast,Republican,186,68837
Orange,Treasurer,,Corinth,,Total Votes Cast,Republican,26,68837
Addison,Treasurer,,Cornwall,,Total Votes Cast,Republican,13,68837
Orleans,Treasurer,,Coventry,,Total Votes Cast,Republican,30,68837
Orleans,Treasurer,,Craftsbury,,Total Votes Cast,Republican,27,68837
Rutland,Treasurer,,Danby,,Total Votes Cast,Republican,110,68837
Caledonia,Treasurer,,Danville,,Total Votes Cast,Republican,34,68837
Orleans,Treasurer,,Derby,,Total Votes Cast,Republican,66,68837
Bennington,Treasurer,,Dorset,,Total Votes Cast,Republican,28,68837
Windham,Treasurer,,Dover,,Total Votes Cast,Republican,57,68837
Windham,Treasurer,,Dummerston,,Total Votes Cast,Republican,23,68837
Washington,Treasurer,,Duxbury,,Total Votes Cast,Republican,19,68837
Essex,Treasurer,,East Haven,,Total Votes Cast,Republican,7,68837
Washington,Treasurer,,East Montpelier,,Total Votes Cast,Republican,46,68837
Lamoille,Treasurer,,Eden,,Total Votes Cast,Republican,12,68837
Lamoille,Treasurer,,Elmore,,Total Votes Cast,Republican,13,68837
Franklin,Treasurer,,Enosburgh,,Total Votes Cast,Republican,79,68837
Chittenden,Treasurer,,Essex,Chittenden 8-1,Total Votes Cast,Republican,78,68837
Chittenden,Treasurer,,Essex,Chittenden 8-2,Total Votes Cast,Republican,77,68837
Chittenden,Treasurer,,Essex,Chittenden 8-3,Total Votes Cast,Republican,26,68837
Rutland,Treasurer,,Fair Haven,,Total Votes Cast,Republican,53,68837
Franklin,Treasurer,,Fairfax,,Total Votes Cast,Republican,112,68837
Franklin,Treasurer,,Fairfield,,Total Votes Cast,Republican,33,68837
Orange,Treasurer,,Fairlee,,Total Votes Cast,Republican,22,68837
Washington,Treasurer,,Fayston,,Total Votes Cast,Republican,12,68837
Addison,Treasurer,,Ferrisburgh,,Total Votes Cast,Republican,32,68837
Franklin,Treasurer,,Fletcher,,Total Votes Cast,Republican,16,68837
Franklin,Treasurer,,Franklin,,Total Votes Cast,Republican,74,68837
Franklin,Treasurer,,Georgia,,Total Votes Cast,Republican,148,68837
Orleans,Treasurer,,Glover,,Total Votes Cast,Republican,27,68837
Addison,Treasurer,,Goshen,,Total Votes Cast,Republican,11,68837
Windham,Treasurer,,Grafton,,Total Votes Cast,Republican,27,68837
Essex,Treasurer,,Granby,,Total Votes Cast,Republican,19,68837
Grand Isle,Treasurer,,Grand Isle,,Total Votes Cast,Republican,38,68837
Addison,Treasurer,,Granville,,Total Votes Cast,Republican,2,68837
Orleans,Treasurer,,Greensboro,,Total Votes Cast,Republican,13,68837
Caledonia,Treasurer,,Groton,,Total Votes Cast,Republican,26,68837
Essex,Treasurer,,Guildhall,,Total Votes Cast,Republican,48,68837
Windham,Treasurer,,Guilford,,Total Votes Cast,Republican,19,68837
Windham,Treasurer,,Halifax,,Total Votes Cast,Republican,17,68837
Addison,Treasurer,,Hancock,,Total Votes Cast,Republican,2,68837
Caledonia,Treasurer,,Hardwick,,Total Votes Cast,Republican,19,68837
Windsor,Treasurer,,Hartford,Windsor 4-1,Total Votes Cast,Republican,14,68837
Windsor,Treasurer,,Hartford,Windsor 4-2,Total Votes Cast,Republican,64,68837
Windsor,Treasurer,,Hartland,,Total Votes Cast,Republican,50,68837
Franklin,Treasurer,,Highgate,,Total Votes Cast,Republican,137,68837
Chittenden,Treasurer,,Hinesburg,Chittenden 4-1,Total Votes Cast,Republican,0,68837
Chittenden,Treasurer,,Hinesburg,Chittenden 4-2,Total Votes Cast,Republican,31,68837
Orleans,Treasurer,,Holland,,Total Votes Cast,Republican,11,68837
Rutland,Treasurer,,Hubbardton,,Total Votes Cast,Republican,16,68837
Chittenden,Treasurer,,Huntington,,Total Votes Cast,Republican,20,68837
Lamoille,Treasurer,,Hyde Park,,Total Votes Cast,Republican,37,68837
Rutland,Treasurer,,Ira,,Total Votes Cast,Republican,12,68837
Orleans,Treasurer,,Irasburg,,Total Votes Cast,Republican,26,68837
Grand Isle,Treasurer,,Isle La Motte,,Total Votes Cast,Republican,9,68837
Windham,Treasurer,,Jamaica,,Total Votes Cast,Republican,10,68837
Orleans,Treasurer,,Jay,,Total Votes Cast,Republican,10,68837
Chittenden,Treasurer,,Jericho,,Total Votes Cast,Republican,91,68837
Lamoille,Treasurer,,Johnson,,Total Votes Cast,Republican,35,68837
Rutland,Treasurer,,Killington,,Total Votes Cast,Republican,16,68837
Caledonia,Treasurer,,Kirby,,Total Votes Cast,Republican,40,68837
Bennington,Treasurer,,Landgrove,,Total Votes Cast,Republican,2,68837
Addison,Treasurer,,Leicester,,Total Votes Cast,Republican,16,68837
Essex,Treasurer,,Lemington,,Total Votes Cast,Republican,5,68837
Addison,Treasurer,,Lincoln,,Total Votes Cast,Republican,24,68837
Windham,Treasurer,,Londonderry,,Total Votes Cast,Republican,15,68837
Orleans,Treasurer,,Lowell,,Total Votes Cast,Republican,27,68837
Windsor,Treasurer,,Ludlow,,Total Votes Cast,Republican,33,68837
Essex,Treasurer,,Lunenburg,,Total Votes Cast,Republican,180,68837
Caledonia,Treasurer,,Lyndon,,Total Votes Cast,Republican,97,68837
Essex,Treasurer,,Maidstone,,Total Votes Cast,Republican,20,68837
Bennington,Treasurer,,Manchester,,Total Votes Cast,Republican,54,68837
Windham,Treasurer,,Marlboro,,Total Votes Cast,Republican,10,68837
Washington,Treasurer,,Marshfield,,Total Votes Cast,Republican,17,68837
Rutland,Treasurer,,Mendon,,Total Votes Cast,Republican,23,68837
Addison,Treasurer,,Middlebury,,Total Votes Cast,Republican,49,68837
Washington,Treasurer,,Middlesex,,Total Votes Cast,Republican,28,68837
Rutland,Treasurer,,Middletown Springs,,Total Votes Cast,Republican,21,68837
Chittenden,Treasurer,,Milton,Chittenden 10,Total Votes Cast,Republican,438,68837
Chittenden,Treasurer,,Milton,Grand Isle-Chittenden,Total Votes Cast,Republican,28,68837
Addison,Treasurer,,Monkton,,Total Votes Cast,Republican,16,68837
Franklin,Treasurer,,Montgomery,,Total Votes Cast,Republican,18,68837
Washington,Treasurer,,Montpelier,,Total Votes Cast,Republican,66,68837
Washington,Treasurer,,Moretown,,Total Votes Cast,Republican,30,68837
Orleans,Treasurer,,Morgan,,Total Votes Cast,Republican,23,68837
Lamoille,Treasurer,,Morristown,,Total Votes Cast,Republican,73,68837
Rutland,Treasurer,,Mount Holly,,Total Votes Cast,Republican,35,68837
Rutland,Treasurer,,Mount Tabor,,Total Votes Cast,Republican,1,68837
Addison,Treasurer,,New Haven,,Total Votes Cast,Republican,36,68837
Caledonia,Treasurer,,Newark,,Total Votes Cast,Republican,16,68837
Orange,Treasurer,,Newbury,,Total Votes Cast,Republican,50,68837
Windham,Treasurer,,Newfane,,Total Votes Cast,Republican,19,68837
Orleans,Treasurer,,Newport City,,Total Votes Cast,Republican,79,68837
Orleans,Treasurer,,Newport Town,,Total Votes Cast,Republican,17,68837
Grand Isle,Treasurer,,North Hero,,Total Votes Cast,Republican,23,68837
Washington,Treasurer,,Northfield,,Total Votes Cast,Republican,59,68837
Essex,Treasurer,,Norton,,Total Votes Cast,Republican,12,68837
Windsor,Treasurer,,Norwich,,Total Votes Cast,Republican,37,68837
Orange,Treasurer,,Orange,,Total Votes Cast,Republican,28,68837
Addison,Treasurer,,Orwell,,Total Votes Cast,Republican,37,68837
Addison,Treasurer,,Panton,,Total Votes Cast,Republican,14,68837
Rutland,Treasurer,,Pawlet,,Total Votes Cast,Republican,23,68837
Caledonia,Treasurer,,Peacham,,Total Votes Cast,Republican,17,68837
Bennington,Treasurer,,Peru,,Total Votes Cast,Republican,16,68837
Rutland,Treasurer,,Pittsfield,,Total Votes Cast,Republican,5,68837
Rutland,Treasurer,,Pittsford,,Total Votes Cast,Republican,56,68837
Washington,Treasurer,,Plainfield,,Total Votes Cast,Republican,10,68837
Windsor,Treasurer,,Plymouth,,Total Votes Cast,Republican,20,68837
Windsor,Treasurer,,Pomfret,,Total Votes Cast,Republican,15,68837
Rutland,Treasurer,,Poultney,,Total Votes Cast,Republican,40,68837
Bennington,Treasurer,,Pownal,,Total Votes Cast,Republican,26,68837
Rutland,Treasurer,,Proctor,,Total Votes Cast,Republican,13,68837
Windham,Treasurer,,Putney,,Total Votes Cast,Republican,18,68837
Orange,Treasurer,,Randolph,,Total Votes Cast,Republican,55,68837
Windsor,Treasurer,,Reading,,Total Votes Cast,Republican,10,68837
Bennington,Treasurer,,Readsboro,,Total Votes Cast,Republican,17,68837
Franklin,Treasurer,,Richford,,Total Votes Cast,Republican,38,68837
Chittenden,Treasurer,,Richmond,,Total Votes Cast,Republican,59,68837
Addison,Treasurer,,Ripton,,Total Votes Cast,Republican,9,68837
Windsor,Treasurer,,Rochester,,Total Votes Cast,Republican,19,68837
Windham,Treasurer,,Rockingham,,Total Votes Cast,Republican,52,68837
Washington,Treasurer,,Roxbury,,Total Votes Cast,Republican,10,68837
Windsor,Treasurer,,Royalton,,Total Votes Cast,Republican,41,68837
Bennington,Treasurer,,Rupert,,Total Votes Cast,Republican,13,68837
Rutland,Treasurer,,Rutland City,Rutland 5-1,Total Votes Cast,Republican,56,68837
Rutland,Treasurer,,Rutland City,Rutland 5-2,Total Votes Cast,Republican,61,68837
Rutland,Treasurer,,Rutland City,Rutland 5-3,Total Votes Cast,Republican,26,68837
Rutland,Treasurer,,Rutland City,Rutland 5-4,Total Votes Cast,Republican,51,68837
Rutland,Treasurer,,Rutland Town,,Total Votes Cast,Republican,142,68837
Caledonia,Treasurer,,Ryegate,,Total Votes Cast,Republican,17,68837
Addison,Treasurer,,Salisbury,,Total Votes Cast,Republican,11,68837
Bennington,Treasurer,,Sandgate,,Total Votes Cast,Republican,6,68837
Bennington,Treasurer,,Searsburg,,Total Votes Cast,Republican,3,68837
Bennington,Treasurer,,Shaftsbury,,Total Votes Cast,Republican,33,68837
Windsor,Treasurer,,Sharon,,Total Votes Cast,Republican,27,68837
Caledonia,Treasurer,,Sheffield,,Total Votes Cast,Republican,12,68837
Chittenden,Treasurer,,Shelburne,Chittenden 5-1,Total Votes Cast,Republican,96,68837
Chittenden,Treasurer,,Shelburne,Chittenden 5-2,Total Votes Cast,Republican,70,68837
Franklin,Treasurer,,Sheldon,,Total Votes Cast,Republican,46,68837
Addison,Treasurer,,Shoreham,,Total Votes Cast,Republican,15,68837
Rutland,Treasurer,,Shrewsbury,,Total Votes Cast,Republican,28,68837
Chittenden,Treasurer,,South Burlington,Chittenden 7-1,Total Votes Cast,Republican,50,68837
Chittenden,Treasurer,,South Burlington,Chittenden 7-2,Total Votes Cast,Republican,83,68837
Chittenden,Treasurer,,South Burlington,Chittenden 7-3,Total Votes Cast,Republican,52,68837
Chittenden,Treasurer,,South Burlington,Chittenden 7-4,Total Votes Cast,Republican,79,68837
Grand Isle,Treasurer,,South Hero,,Total Votes Cast,Republican,38,68837
Windsor,Treasurer,,Springfield,Windsor 3-1,Total Votes Cast,Republican,2,68837
Windsor,Treasurer,,Springfield,Windsor 3-2,Total Votes Cast,Republican,84,68837
Franklin,Treasurer,,Saint Albans City,,Total Votes Cast,Republican,309,68837
Franklin,Treasurer,,Saint Albans Town,Franklin 3-1,Total Votes Cast,Republican,123,68837
Franklin,Treasurer,,Saint Albans Town,Franklin 3-2,Total Votes Cast,Republican,210,68837
Chittenden,Treasurer,,Saint George,,Total Votes Cast,Republican,8,68837
Caledonia,Treasurer,,Saint Johnsbury,,Total Votes Cast,Republican,83,68837
Bennington,Treasurer,,Stamford,,Total Votes Cast,Republican,11,68837
Caledonia,Treasurer,,Stannard,,Total Votes Cast,Republican,2,68837
Addison,Treasurer,,Starksboro,,Total Votes Cast,Republican,32,68837
Windsor,Treasurer,,Stockbridge,,Total Votes Cast,Republican,14,68837
Lamoille,Treasurer,,Stowe,,Total Votes Cast,Republican,38,68837
Orange,Treasurer,,Strafford,,Total Votes Cast,Republican,16,68837
Windham,Treasurer,,Stratton,,Total Votes Cast,Republican,4,68837
Rutland,Treasurer,,Sudbury,,Total Votes Cast,Republican,19,68837
Bennington,Treasurer,,Sunderland,Bennington 3,Total Votes Cast,Republican,0,68837
Bennington,Treasurer,,Sunderland,Bennington 4,Total Votes Cast,Republican,7,68837
Caledonia,Treasurer,,Sutton,,Total Votes Cast,Republican,19,68837
Franklin,Treasurer,,Swanton,,Total Votes Cast,Republican,241,68837
Orange,Treasurer,,Thetford,,Total Votes Cast,Republican,15,68837
Rutland,Treasurer,,Tinmouth,Rutland 2,Total Votes Cast,Republican,2,68837
Rutland,Treasurer,,Tinmouth,Rutland-Bennington,Total Votes Cast,Republican,8,68837
Orange,Treasurer,,Topsham,,Total Votes Cast,Republican,28,68837
Windham,Treasurer,,Townshend,,Total Votes Cast,Republican,21,68837
Orleans,Treasurer,,Troy,Orleans 2,Total Votes Cast,Republican,9,68837
Orleans,Treasurer,,Troy,Orleans-Lamoille,Total Votes Cast,Republican,10,68837
Orange,Treasurer,,Tunbridge,,Total Votes Cast,Republican,29,68837
Chittenden,Treasurer,,Underhill,,Total Votes Cast,Republican,46,68837
Addison,Treasurer,,Vergennes,,Total Votes Cast,Republican,28,68837
Windham,Treasurer,,Vernon,,Total Votes Cast,Republican,61,68837
Orange,Treasurer,,Vershire,,Total Votes Cast,Republican,10,68837
Essex,Treasurer,,Victory,,Total Votes Cast,Republican,10,68837
Washington,Treasurer,,Waitsfield,,Total Votes Cast,Republican,27,68837
Caledonia,Treasurer,,Walden,,Total Votes Cast,Republican,19,68837
Rutland,Treasurer,,Wallingford,,Total Votes Cast,Republican,37,68837
Addison,Treasurer,,Waltham,,Total Votes Cast,Republican,2,68837
Windham,Treasurer,,Wardsboro,,Total Votes Cast,Republican,11,68837
Washington,Treasurer,,Warren,,Total Votes Cast,Republican,16,68837
Orange,Treasurer,,Washington,,Total Votes Cast,Republican,27,68837
Washington,Treasurer,,Waterbury,,Total Votes Cast,Republican,48,68837
Caledonia,Treasurer,,Waterford,,Total Votes Cast,Republican,19,68837
Lamoille,Treasurer,,Waterville,,Total Votes Cast,Republican,10,68837
Windsor,Treasurer,,Weathersfield,,Total Votes Cast,Republican,43,68837
Rutland,Treasurer,,Wells,,Total Votes Cast,Republican,13,68837
Orange,Treasurer,,West Fairlee,,Total Votes Cast,Republican,6,68837
Rutland,Treasurer,,West Haven,,Total Votes Cast,Republican,7,68837
Rutland,Treasurer,,West Rutland,,Total Votes Cast,Republican,32,68837
Windsor,Treasurer,,West Windsor,,Total Votes Cast,Republican,21,68837
Orleans,Treasurer,,Westfield,,Total Votes Cast,Republican,15,68837
Chittenden,Treasurer,,Westford,,Total Votes Cast,Republican,19,68837
